Country,Year,Current health expenditure (% of GDP),Domestic general government health expenditure (% of total government expenditure),Employment by industry: Agriculture (%) Female,Employment by industry: Agriculture (%) Male,Employment by industry: Agriculture (%) Male and Female,Employment by industry: Industry (%) Female,Employment by industry: Industry (%) Male,Employment by industry: Industry (%) Male and Female,Employment by industry: Services (%) Female,Employment by industry: Services (%) Male,Employment by industry: Services (%) Male and Female,GDP in constant 2015 prices (millions of US dollars),GDP in current prices (millions of US dollars),GDP per capita (US dollars),GDP real rates of growth (percent),All staff compensation as % of total expenditure in public institutions (%),Capital expenditure as % of total expenditure in public institutions (%),Current expenditure other than staff compensation as % of total expenditure in public institutions (%),Public expenditure on education (% of GDP),"Infant mortality for both sexes (per 1,000 live births)",Life expectancy at birth for both sexes (years),Life expectancy at birth for females (years),Life expectancy at birth for males (years),"Maternal mortality ratio (deaths per 100,000 population)",Population annual rate of increase (percent),Total fertility rate (children per women),Gross enrollment ratio - Lower secondary level (female),Gross enrollment ratio - Lower secondary level (male),Gross enrollment ratio - Primary (female),Gross enrollment ratio - Primary (male),Gross enrollment ratio - Upper secondary level (female),Gross enrollment ratio - Upper secondary level (male),Students enrolled in lower secondary education (thousands),Students enrolled in primary education (thousands),Students enrolled in upper secondary education (thousands),"Seats held by women in national parliament, as of February (%)","Asylum seekers, including pending cases (number)",International migrant stock: Both sexes (% total population),International migrant stock: Both sexes (number),International migrant stock: Female (% total Population),International migrant stock: Male (% total Population),Other of concern to UNHCR (number),Total population of concern to UNHCR (number),Total refugees and people in refugee-like situations (number),Labour force participation - Female,Labour force participation - Male,Labour force participation - Total,Unemployment rate - Female,Unemployment rate - Male,Unemployment rate - Total,"Assault rate per 100,000 population","Intentional homicide rates per 100,000"
China,2015.0,-0.7657420010026414,-0.3567390923088288,0.19091102521093237,0.5272751636705304,0.36547096245865474,2.417730700833848,0.45977261133562447,1.153775550895297,-0.802230133434883,-0.9379093845148162,-0.916148149491005,6.473379725791918,6.544327471836059,-0.44941317007436876,0.8207290880486577,0.335518910282009,-0.7612177656702696,-0.03203204824191083,-0.5660140600776826,-0.47074702064766755,0.4504965720466762,0.44816772352404316,0.4712454980271851,-0.4568270895830196,-0.40110372656217286,-0.5804278168813224,0.2643668624465507,0.18890369335384347,-0.7758329379778921,-0.9547109270496317,-0.18502376193306494,-0.25073812133192974,5.352035567567914,5.655537787596429,5.79291608610383,0.12600331987203137,-0.21195372858062725,-0.7092872281732749,-0.1366784235740958,-0.7588054026980754,-0.6825316557719443,-0.21221293051299359,0.15893543191025053,1.060490075643506,0.8937142831550663,0.5310457342526216,0.8791957659965592,-0.8368317034538858,-0.47795635432200057,-0.6269675679014379,0.18071697412573465,-0.5115749222583815
Colombia,2015.0,0.24048690957675778,1.2238240227470998,-0.5268442666683439,0.04212944427559389,-0.24821578972661487,0.3930391042389397,-0.42750786668049323,-0.06418234325951905,0.4702681833335838,0.24766369994984838,0.38438628841189265,-0.13104200496211532,-0.13613265656272888,-0.5302795152672131,-0.15958621156501673,0.13809251991606894,3.5973303884470593,-1.333612218605262,-0.12815687147993787,-0.22108799093864467,0.3529289593066776,0.37973302142342574,0.3177125592154618,-0.17241877978009987,-0.07992197158687614,-0.4083009470475509,0.45336133270099116,0.268156251057258,0.832008407135477,1.0211167637970036,-0.06793945027190426,-0.41024441368905523,0.14301893971941795,-0.012539347789709322,-0.08072101730940116,-0.19567717100794535,-0.2200767780438915,-0.6929187685524673,-0.34811403164583854,-0.7402758823868612,-0.659334642494839,11.40076593140581,9.647001522779956,-0.2995059314882897,0.5260576024677566,1.219846234161222,0.9020672490649234,0.4149983177963308,-0.21956408926784343,0.08772005736470798,0.8930308080686936,1.5682154002274358
Costa Rica,2015.0,0.27918802152211913,3.823434409352245,-0.4984584641646437,-0.09115234676697107,-0.28230949818135204,-0.2661628109314955,-0.1855222817670064,-0.1678383342514184,0.6194862269937301,0.38757605153263475,0.47897061116846673,-0.27642641555180736,-0.2831909150795286,-0.27939984164962345,0.011968965867376346,-0.4997465874200463,0.9467120453578951,0.2206276318874456,1.373067775140901,-0.5346132840616036,0.7431994102666701,0.6945326510862656,0.7922689155426035,-0.4956100409197814,-0.07992197158687614,-0.49436438196443655,1.6890944074415608,2.043413543613743,0.6050190407665301,0.5081614979041265,0.8744464728545089,0.4138714301560923,-0.25980760926102764,-0.26075278480101105,-0.2503220886691948,0.9693278500168342,-0.1918859587452008,-0.021811924099355173,-0.2829533325337513,0.047228730839746144,-0.06394463504913672,-0.2081278951851012,-0.289174660457909,-0.2847865576085899,-0.12933039354005646,0.5310457342526216,0.13587256627473404,0.3242859974158803,-0.08042979270022059,0.10757249139987862,0.10867185801503691,0.3313703978400368
Croatia,2015.0,-0.06912198598613425,0.07999545264083564,-0.5187340373815724,-0.5762980661619074,-0.5794118147154905,0.5656872248788155,1.0344883755051555,0.8298505790456118,0.4163838897896423,0.16666181219139295,0.3725632480673207,-0.2802284656751853,-0.2870367391790293,-0.26624545665043636,-0.28212562401672603,0.16087248803521573,-1.0162981919926577,0.23594033977407322,0.12204723629020213,-0.7668542419304621,0.5341259543952454,0.543976306464908,0.485203037919159,-0.5861035940388922,-1.5252398689757112,-0.8386181216319798,0.6423558029554309,0.426661366464087,-0.3786015468322373,-0.5367473770628441,0.19478632223606554,0.11553558704369103,-0.27405344869450093,-0.2800224749933512,-0.24843116763345097,0.3172728009358011,-0.21953310937902737,0.37103110680002754,-0.2443677849315896,0.501201978464496,0.2994752396255128,-0.1830655310696559,-0.274563336671471,-0.29728627160655363,-0.36910648964047577,-1.5230557565462368,-1.01913732867764,1.503546162361736,1.6090580941923442,1.6560623461431943,-0.5069864069309253,-0.49581893496682233
Cyprus,2015.0,-0.030420874040772882,-0.8350674034441757,-0.7336551134810166,-0.8481929198887399,-1.017759494847826,-0.8154977402401917,-0.16535681635754926,-0.5176773038490783,1.000821227458547,1.41850916845843,1.3065834352884924,-0.29883820996354354,-0.30586074221614007,0.28590748779385894,-0.06155468160364931,1.1935643761032126,-1.0828409119028461,-0.7823547346866662,0.997761613485691,-0.8423325532378412,1.008025787703809,0.8724628765478725,1.1272498729499958,-0.3534058860183215,-0.1602174103307003,-0.9246815565488655,0.18683066952165248,0.19947070104763223,-0.5015541202820829,-0.6602366077407587,0.3432834980014394,0.42568671107143463,-0.2933870879256433,-0.2867142002048391,-0.27054039820522513,-0.8390381527678982,-0.1835710262237492,0.5265314731976998,-0.3436494557813511,0.8162038237551391,0.3381369284206883,-0.20209518768321694,-0.2797231463243616,-0.2744432138012333,0.47810238324767257,-0.5390550423910957,0.07869385860382441,1.1225544167638446,1.4898001257058102,1.3979807036859753,-0.5343754593366451,-0.46430696038370395
Czechia,2015.0,0.12438357374067331,0.6207144130547059,-0.7539306866979454,-0.9441558094393867,-0.8862551908081253,1.9311769063032889,2.2847472308915027,2.306948450680176,0.29618046573008006,-0.2383476266008837,0.07698723945302578,-0.19571733702536387,-0.20155261227627094,0.020453891227529615,0.42860296820318805,-2.4056705867220103,-0.23996645970712832,2.555815584598164,0.6850064787730162,-0.8423325532378412,0.6735082583095285,0.6808457106661429,0.6387359767308802,-0.5990312444844794,-0.8828763590251179,-0.6664912517982081,0.2740588865621632,0.26287274721036397,-0.4637225592205913,-0.6602366077407587,0.6459892793693178,0.65313086869178,-0.2497592046606313,-0.256911238846268,-0.21672187641866966,-0.2739237768976692,-0.2144322180822138,-0.3982864953779302,-0.28172470894313656,-0.4623330777186468,-0.33457645661536506,-0.21010673723842077,-0.2935365456730522,-0.28631455158013125,-0.025427418563207745,-0.42835496204864154,-0.2529426458874513,-0.4558399578559939,-0.6568433070518014,-0.5475578317607552,-0.384728028076408,-0.503696928612602
Denmark,2015.0,1.3241180440468805,1.015855191818688,-0.8188125209921173,-0.9494870810810893,-0.905737309925118,-0.297553378320564,0.15729063019376618,-1.6708502036339574,0.9096324229995695,1.322779664743892,1.206087592359632,-0.12540486305471632,-0.1304306127978457,1.6974487068972761,-0.3311413889974098,0.5860985595926266,-0.4174137128009638,-0.39953703752097475,1.4356188020834357,-0.7726602658771837,0.9662110965295244,0.8450889957076251,1.085377253274072,-0.5861035940388922,-0.481399165305997,-0.5804278168813224,1.0881889122735977,1.0659653319382978,-0.3596857663014915,-0.3942598032037118,1.7283052335054103,1.5274616564271333,-0.2660401640131722,-0.2610006264755106,-0.22952195727601257,1.3779490141076154,-0.14796072867514787,0.14187267210872095,-0.23538413675997863,0.21399441364067462,0.10616679564963545,-0.20390482182018604,-0.25953397981439663,-0.22009545189037613,0.4141620909542276,-0.6743551405874271,-0.03566355673799486,-0.38327010155163344,-0.27919307351111056,-0.30932862333870653,-0.4799942973136942,-0.4800629476752632
Dominican Republic,2015.0,-0.8431442248933645,0.641511296147547,-0.7579858013413312,-0.3683784721355061,-0.5550591658192497,-0.42311564787683725,-0.42750786668049323,-0.245580327495343,0.9220672599712482,0.8073131062809944,0.839573341677907,-0.2674024498371341,-0.2740630541380939,-0.5014155769596443,0.796221205558316,0.21022908562670017,-0.7944891256253636,0.10961049970939486,-0.6911161139627523,0.6556216250162963,-0.10703264361045652,-0.017188250760154282,-0.17080133700365377,0.0150321516809154,0.08066890590077216,0.022016227536878027,-0.2444644036230959,-0.42398275288589504,0.15104030802863802,0.9641217342533511,-0.2021580514444541,-0.4693208182657683,-0.2521759095645241,-0.20907779566785437,-0.19068534831111986,-0.11743056511822117,-0.20894756066902553,-0.28370727803227697,-0.24741648639545688,-0.4160092769406111,-0.1567326881575578,0.025480554128341888,-0.0950730568862484,-0.29774286152112667,-0.28118858773698857,0.5433457431795619,0.04438663400127895,0.43314078187242083,-0.3984510419976445,-0.051246980881487256,-0.4335519910605172,-0.4761239508523733
Ecuador,2015.0,0.24048690957675778,-0.04478584591621128,0.09764338841306042,0.36733701441945243,0.24857824775669854,-1.568871357577832,-0.12502588553863495,-1.4376242239021841,-0.05199496947692689,-1.173551239812141,-0.21267724898898313,-0.2501463310726177,-0.256608261261912,-0.534869354637433,-0.8703148037849308,0.17226247209478965,1.2794256449088361,-0.567976824273879,0.18459826323273684,-0.23270003883208756,0.4226201112638192,0.366046081003303,0.4712454980271851,-0.1982740806712744,0.3215552221322447,-0.06404720738000784,0.8943484299613513,0.7595221088184277,0.3118244425399752,0.10919629109855696,0.3118706338972258,0.21891929505293892,-0.16415697306484986,-0.16626314639805667,-0.14559415438184367,1.6909354376665116,-0.035757110400098165,-0.5210499425339873,-0.28919950300157293,-0.5549806792747183,-0.496955549555102,-0.21272144483002575,-0.09814422685409843,0.24892636629723255,0.03052033719355642,1.010746082403254,0.46750907076601056,-0.7461193830734354,-0.8953592440248694,-0.8453443422883159,-0.3855219136533854,-0.05465129080316416
El Salvador,2015.0,0.7436013648664578,1.3694022043969878,-0.6606630499000734,0.36733701441945243,-0.1459346643624032,1.2562797074383192,-0.23593594529064946,0.23382863084219135,0.3790793788746056,-0.20889239468871826,0.11836788065902724,-0.2966688517950667,-0.30366640767186937,-0.6469655347204338,-0.30663350650706794,-0.006180611505195669,-0.6170418725315283,-0.32297349808783643,-0.5034630331351476,-0.22689401488536612,-0.27429140830759674,0.01018563008009114,-0.5895275337628957,-0.34047823557273427,-0.6419900427936454,-0.23617407721377917,-0.2735404759699326,-0.2971786605604323,0.7279716142163758,1.0781117933406559,-0.8275596186101646,-0.8858094705315955,-0.25026798464039823,-0.24414739260954102,-0.24086748349047563,0.45637787807308805,-0.22068440772815143,-0.6601818493108521,-0.3784223186148235,-0.7032168417644326,-0.6361376292177338,-0.2061490531317816,-0.3011648863780945,-0.3002789698585074,-0.5209646838374079,0.3711456182024114,-0.3329928366267243,-0.9275440238343363,-0.6170906508896233,-0.765934606147633,-0.20689765883347372,7.846976335913785
Estonia,2015.0,-0.10782309793149598,0.2879642835692473,-0.7174346549074738,-0.874849278097253,-0.8375498930156436,0.7697259129077596,1.689866001312515,1.348130534005108,0.5200075312202992,0.09302373241097901,0.45532453047932364,-0.2970098648404931,-0.30401134688776266,-0.0014069931955798555,-0.42917291895877724,-0.18082703375198894,-0.12906192652348128,0.281878463433956,0.24714929017527157,-0.8249144813976768,0.5480641847866748,0.7082195915063902,0.28979747943151196,-0.5861035940388922,-0.7222854815374695,-0.6664912517982081,0.48243740504782784,0.6961200626556967,-0.7096277061202838,-0.869218382734153,0.814476459564646,0.8037757003623982,-0.292115137976226,-0.28510322932059207,-0.26894038809805726,-0.20437123832902562,-0.21910137249810582,0.4937945539560847,-0.3390079601860309,0.7513505026658889,0.31493991514358294,-0.058674557784568274,-0.16887725320753277,-0.29996704209508623,0.33423672558742124,-0.3053548727792488,0.021515150932914773,-0.41955502970381364,-0.19968776118675452,-0.28947618930353575,-0.5522378848186363,-0.2988690938223321
Eswatini,2015.0,0.0856824617953116,-0.5231141570515583,-0.3443641077159855,-0.34172211392699314,-0.36997903420781914,1.9154816226087543,-0.0846949547197203,0.5577536026918765,-0.11416915433532104,0.6674007546982075,0.24250980427703078,-0.30855462842693326,-0.31568902829200546,-0.6556247162127045,-0.3556492714877516,-0.18082703375198786,0.7692647922640596,-0.969935406297855,0.43480237100287683,1.5091071451843514,-2.6159141140675537,-2.5218983476427534,-2.6412858978831806,1.559886379928593,-0.3208082878183487,0.6244602719550787,-0.4916110185712097,-0.5877713721396187,0.8414662974008491,1.7715513194551011,-0.7390324561346531,-0.7026726163437849,-0.2881720931330325,-0.27512760192198504,-0.2702494872766491,-1.3867643939959664,-0.21583936050892097,-0.4801287934819683,-0.38092941325306134,-0.5086568784966825,-0.4505615230008915,-0.21277487890887326,-0.2999199411750316,-0.2980593099767713,-0.3770990261771565,-1.8920560243544151,-1.1792377101561875,3.027513144753305,2.8016377790576845,3.0655851626403154,0.05726776690575126,0.21320049315334264
Finland,2015.0,1.0532102604293494,0.47513623140481787,-0.729599998837631,-0.8268678333219296,-0.8229383036778991,-0.43881093157137163,0.5706826710876393,0.18200063534624147,0.8971975860278902,0.711583602566456,0.9637152652959106,-0.16725440105575604,-0.17276197524037354,1.1995221121258886,-0.7722832738235633,-0.8110728183817217,-0.040338299976563546,0.8790740710124351,1.4356188020834357,-0.888780744811613,1.063778709269523,1.0503931020094774,1.0574621734901222,-0.5796397688160986,-0.6419900427936454,-0.6664912517982081,0.30798097096680643,0.30514077798551825,-0.4069752176283553,-0.5177490338816263,3.5017041979342056,2.8330501975724927,-0.27418064368944267,-0.2680641141987478,-0.2222491840616132,1.7691820435562355,-0.17904578410149768,-0.2509703587906617,-0.3079651334878662,-0.24924359413968253,-0.23405606574790874,-0.20934797331878607,-0.2762964956796566,-0.24716083623244084,0.32624418905074043,-1.117155461957241,-0.3101213535583609,0.034006572198438875,0.4761073935702715,0.3060968317515858,-0.46887989923601087,-0.4485509730921447
France,2015.0,1.749830275445857,0.7246988285189118,-0.7539306866979454,-0.9548183527227919,-0.8959962503666217,-0.32894394570963226,0.39927621510725264,0.0006026511104179739,0.8889076947134381,1.1386844652928572,1.1410608704644876,1.1843888311262574,1.1944430713975387,0.9225229402365317,-0.6252359788815122,-0.0631305318030631,-0.4395946194376931,0.2627375785756715,0.43480237100287683,-0.7784662898239051,1.1752845524009492,1.1872625062107123,1.113292333058022,-0.5731759435933049,-0.6419900427936454,-0.4083009470475509,0.24982882627313238,0.2523057395165752,-0.2745647539131361,-0.3752614600224939,0.6002978406722794,0.5763315427420532,0.13258895013419644,-0.026356521143059367,0.10429833326491918,0.3520490702201228,0.6397352154387502,0.2810045788855856,1.6455081505966702,0.3714953362859962,0.25308121307130216,-0.2104843380622765,0.18711147113839482,0.8973608967586882,0.006542727583514716,-1.3139556047882697,-0.6417578580496366,0.23357367703542986,0.6549943463000725,0.5046211721032929,0.9243892883593002,-0.44067297944636513
Germany,2015.0,1.6724280515551335,1.743746100068129,-0.8188125209921173,-1.0561125139151413,-0.9593131374968479,0.3616485368498714,0.2883661553552382,0.9594205677854858,0.7313997597388391,0.6084902908738766,0.780458139955048,1.7474455290879256,1.7639823852249965,1.1099965854407736,-0.5272044489201447,0.44941875087774386,-0.48395643271115196,-0.23875360471138418,0.12204723629020213,-0.7958843616640694,0.9522728661380949,0.8861498169679952,0.9876744740302486,-0.5925674192616858,-0.6419900427936454,-0.752554686715094,0.06083435601869194,0.09908412795664023,-0.2840226441785097,-0.4322564895661463,0.2404777609331036,0.6147312057169166,0.28102550923119046,-0.11167601758953027,0.09891648108626362,1.2475380042914088,4.760807656128348,0.3055572683167971,2.2504134983172985,0.39002485659721037,0.2762782263484075,-0.19144755690486914,0.5742329795697411,0.8310287797633458,0.2543113602206148,-0.6866551495143656,-0.1614567136139954,-0.8005467753017056,-0.4978326824030895,-0.6468200019366088,0.034046613779162654,-0.503696928612602
Ghana,2015.0,-0.9205464487840876,-0.5231141570515583,0.2963440059389617,1.0817274144076006,0.6869259278890341,1.3661466933000583,-1.10305095789731,-0.2067093308733807,-0.6281424158313796,-0.6949037212394503,-0.685598862771855,-0.28035665223362793,-0.28716640158212586,-0.7429736180418388,-0.38015715397809346,-0.4390000057689879,1.0132547652680834,0.13640773851099336,-0.19070789842247257,1.2594481154753285,-1.4729792219704314,-1.5774994586542328,-1.343234687929531,1.2237674683433242,0.963918732082838,1.4850946211239362,-0.48191899445559727,-0.46096727981415525,0.3496560036014654,0.2041880070046452,-1.1930911281864705,-1.0335004819733782,-0.09445411583678412,-0.02102792514131899,-0.15155782841765117,-0.9781432299051853,-0.1753200547216934,-0.5947080108276216,-0.28216636257777,-0.6383635206751824,-0.5665465893864179,-0.2104193265996787,-0.2686940913330114,-0.21697165356394107,1.085535160035401,0.2481455289330186,0.8791957659965592,-0.3651276374755434,-0.10030612078130952,-0.21006645316285297,0.10490090152439438,-0.4249169921548059
Greece,2015.0,0.5113946931942881,-0.48152039086587567,-0.3159783052122853,-0.44301627511934244,-0.39920221288330815,-0.5643732011276449,-0.6493279861845226,-1.178484246422436,0.5075726942486205,1.219686353051312,0.8573079021947645,-0.19107318094628375,-0.1968549868396813,0.03147896930238785,-0.9438384512559564,0.9126114359670664,1.1796115650435541,-1.2800177410020652,-0.6285650870202173,-0.7668542419304621,0.9662110965295244,0.9682714594887354,0.9597593942463006,-0.5925674192616858,-1.3646489914880628,-0.9246815565488655,0.09960245248114176,0.33155829721998975,-0.5204699008128286,-0.5937424066064966,0.33757206816430996,0.6856228912089721,-0.2559917594127759,-0.2501575532161552,-0.22515829334737295,0.07383891594554857,0.24525562831526787,0.24008342983356656,-0.06826653384635614,0.38076009644160325,0.15256082220384598,-0.21240084035694065,-0.24386994501066273,-0.2632861453936476,-0.5289572203740887,-1.5353557654731762,-1.122059002485278,3.6806418514925476,2.821514107138773,3.383224107203047,-0.5224671756819843,-0.49581893496682233
Guatemala,2015.0,-0.34002976960366493,1.452589736768353,-0.4214112859403146,1.1190463158995188,0.5261984451738443,0.9737646009367039,-0.7098243824128944,-0.18079533312540597,0.20913660692832844,-0.9084541526026507,-0.5023417374309921,-0.2729034318594888,-0.27962737037432905,-0.6410981111956165,0.11000049582874366,0.6164718504181552,-1.1493836318130344,-0.17750277316487376,-1.066422275617962,0.36532042768022316,-0.23247671713331217,-0.18143153580163654,-0.2685041162474773,0.06674275346326444,0.5624415383637172,0.5383968370381929,-1.3638931889763182,-1.1531062837573083,-0.44480677868984553,-0.29926808729762355,-1.4386826111830506,-1.470665875841055,-0.19264865193179645,-0.14247034564609964,-0.21657642095438168,-0.7694856141992545,-0.21980494371145942,-0.6765503089316597,-0.36995264163205493,-0.7217463620756468,-0.659334642494839,-0.21271966369406414,-0.3008185597100856,-0.2995827832560891,-1.0404795587216498,1.502746439480825,-0.11571374747726786,-0.9094015597582462,-1.0941225248357593,-1.0637211166751939,-0.5232610612589617,2.663256516990802
Honduras,2015.0,0.24048690957675778,0.03840168645515346,-0.5146789227381867,1.0124208830654668,0.3703414922379028,1.4760136791617975,-1.6273530585431977,0.20791463309421618,0.17597704167051836,-0.9673646164269816,-0.4846071769141346,-0.2981764238556028,-0.30519133679536875,-0.7181790218563208,0.03647684835771812,-0.006180611505195669,-0.6170418725315283,-0.32297349808783643,1.0603126404282264,-0.04690727253700079,-0.17672379556759812,-0.2088054166418839,-0.11497117743575405,-0.19181025544848077,0.5624415383637172,0.19414309737064975,-0.2735404759699326,-0.2971786605604323,0.7279716142163758,1.0781117933406559,-0.9889075115090807,-1.0231621111724534,-0.24607054980732126,-0.21855773971746223,-0.24014020616903567,0.3172728009358011,-0.2206684174733025,-0.6847345387420635,-0.37938543347069953,-0.7310111222312539,-0.659334642494839,-0.21277309777291167,-0.30117404038694057,-0.30039198716409476,-0.4010766357871982,1.2321462430881607,0.2845372062190988,0.07029150035061894,-0.5972143228085345,-0.3291810573738772,-0.5252457752014051,3.7976876019830654
Hungary,2015.0,0.008280237904588839,-0.39833285849451133,-0.713379540264088,-0.7895489318300113,-0.788844595223162,1.1778032889656482,1.3672185547611992,1.2963025385091584,0.45368840070467903,0.2182084680376829,0.41985540944560773,-0.23427082447582562,-0.2405499758946793,-0.22332809264229722,0.011968965867376346,0.016599356613952173,-0.594860965894799,0.23594033977407322,-0.12815687147993787,-0.7494361700902978,0.26929957695810847,0.32498525974293296,0.16417962040374057,-0.5279291670337495,-1.1237626752565903,-0.8386181216319798,0.16744662129042756,0.19418719720073824,-0.22727530258627235,-0.356263116841276,0.5717406914866305,0.5763315427420532,-0.24785127973650545,-0.26552373703512744,-0.21075820238286216,-1.0476957684738288,0.169685683899152,-0.31644419727389217,-0.2664724202065033,-0.33262643554014676,-0.29591476782018955,-0.21255401804963686,-0.2573736337267286,-0.281545221284344,-0.361113953103795,-1.0433554083956054,-0.8132939810623655,-0.292557781171183,-0.17981143310566558,-0.21006645316285297,-0.002869065550285688,-0.3934050175716874
Iceland,2015.0,0.47269358124892674,0.8078863608902764,-0.7498755720545598,-0.8055427467551192,-0.8229383036778991,-0.6742401869893841,-0.07461222201499192,-0.31036532186528004,0.9842414448296424,1.1681396972050222,1.194264552015061,-0.30030039539573145,-0.3073397621634234,1.6787108059631823,0.18352414329976943,-0.18082703375198894,-0.7723082189886342,0.4962563738467433,1.7483739367961104,-0.8713626729714485,1.2031610131838062,0.9682714594887354,1.4064006707894905,-0.6054950697072731,-0.07992197158687614,-0.49436438196443655,0.2546748383309383,0.18362018950694947,-0.5677593521396924,-0.717231637284411,1.2942365658835475,1.3531862629258296,-0.29516781785482743,-0.28820125025183646,-0.27141313099095304,1.66485323570327,-0.21737442497441972,0.2482676596439705,-0.3791937919520457,0.3622305761303889,0.19895484875805652,-0.21257004827329112,-0.3005546191216911,-0.3000258110939916,1.7329306195065337,1.182946207380403,1.782619347196932,-0.8186892393777958,-0.7164722912950685,-0.765934606147633,-0.4799942973136942,-0.49581893496682233
India,2015.0,-1.2688564562923412,-1.6045520778792988,1.5250437428848413,1.076396142765898,1.1739789058138512,1.0208504520203066,-0.01411582578662011,0.5577536026918765,-1.7928721455119632,-1.3502826312851344,-1.619619049993027,1.005633595377206,1.0136297808707804,-0.7481785905235315,1.0658079129520766,0.6240651731245382,-0.9053936588090107,-0.2693790204846397,-0.37836097925007783,1.02720715760647,-0.5809324769190202,-0.7425960930267007,-0.38016443538327477,0.20248308314193067,0.08066890590077216,-0.06404720738000784,-0.23477237950748345,-0.5983383798334068,-0.22727530258627235,-0.7552283236468469,-0.713331021867569,-0.6406423915382361,8.156558011038026,7.6302163291716125,8.900862991545262,-0.8825084893733004,-0.1349286709732574,-0.6847345387420635,0.9565566327592583,-0.7310111222312539,-0.659334642494839,-0.2036821798249881,0.012689460917602343,0.6053739067353682,-2.2233749661503848,0.5433457431795619,-1.2707236424296426,-0.11113314041028201,0.07858083194849153,0.008310321224025037,-0.4895209242374229,-0.2988690938223321
Indonesia,2015.0,-1.5397642399098719,-0.9390518189083815,0.5031548527516346,0.623238053221177,0.5797742727455742,0.6755542107405549,-0.04436402390080601,0.23382863084219135,-0.653012089774737,-1.5785606786044173,-0.7565371048392859,0.21694586124230064,0.2158616830052499,-0.667738106715553,0.30606355575147876,-0.23398029269666545,0.6472698057620481,0.06750055302116902,-0.6911161139627523,0.33629030794661585,-0.5669942465275907,-0.6741613909260833,-0.4499521348431484,0.6290955478463103,0.0003734671569480985,-0.06404720738000784,0.11898650071236598,-0.12282303361291977,-0.019201716748071376,0.10919629109855696,-0.3763566614769121,-0.2389228404165874,1.407591579430056,1.5501643703485932,1.2314327260325357,-0.4391110559981976,-0.09447332620542558,-0.7092872281732749,-0.30195554473309966,-0.7588054026980754,-0.6747993180129093,-0.21276062982118057,-0.28111760700524335,-0.2766402702218519,-0.06539010124661096,1.3428463234306147,0.570430744573647,-0.7642618471495254,-0.5773379947274455,-0.6666724359717794,-0.5597797977999215,-0.49581893496682233
Ireland,2015.0,0.16308468568603468,1.452589736768353,-0.7539306866979454,-0.6989173139210672,-0.7693624761061691,-0.4702014989604399,-0.024198558491348863,-0.28445132411730484,0.9303571512857008,1.1092292333806912,1.111503269603058,-0.1321607240176148,-0.13726425571702622,2.132868313956699,5.085100641368141,0.8290848861968602,-0.4617755260744224,-0.6215713018770758,-0.5660140600776826,-0.7842723137706266,1.063778709269523,0.9272106382283652,1.1830800325178956,-0.5861035940388922,-0.07992197158687614,-0.4083009470475509,0.4097472241807355,0.3791098318420387,-0.34076998577074574,-0.4607540043379725,1.539828048880128,1.4122626675025427,-0.272654303750142,-0.2562916346600191,-0.25090391052634675,-0.5086635945668412,-0.15274181487498253,0.6165580011121418,-0.1931868438790368,0.7420857425102819,0.5701070611917411,-0.2126038898565612,-0.28523080831340214,-0.2728067232163281,0.27029643329397574,-0.2930548638523102,0.021515150932914773,0.05214903627452891,0.6351180182189833,0.4053590019274394,-0.282713731434814,-0.5115749222583815
Israel,2015.0,0.0856824617953116,0.12158921882651783,-0.7944818331318028,-1.0774376004819517,-1.0275005544063223,-0.5486779174331108,-0.04436402390080601,-1.087785254304524,0.992531336144095,1.6467872157777128,1.4011677580450674,-0.12699646171097792,-0.13204053593677204,0.9481692591917813,-0.3311413889974098,0.6164718504181552,0.048385326570353784,-0.5909458861038205,0.6850064787730162,-0.7958843616640694,1.1613463220095197,1.0230192211692302,1.2668252718697433,-0.6054950697072731,0.6427369771075413,0.7105237068719645,0.5018214532790528,0.47421290108613595,0.13212452749789222,-0.09028631230422916,0.4289549455583861,0.4463634526732843,-0.24505298984778748,-0.23528705274618203,-0.21992189663300538,0.030368579340146352,-0.11558046260603348,1.3449544542380805,0.13029758268410482,1.7612093596270677,1.0959060288061278,-0.2126252634881002,-0.23230995750624162,-0.12644931248067673,0.605982967834563,-0.2684548459984313,0.2845372062190988,-0.5828372063886245,-0.47795635432200057,-0.5078529636904138,1.9099982321767237,-0.45642896673792427
Italy,2015.0,0.7823024768118191,0.4127455821262942,-0.7214897695508595,-0.901505636305766,-0.8424204227948917,0.12621928143185882,0.9840747119815124,0.803936581297637,0.698240194481029,0.6600369467201666,0.7036083777153307,0.8149729563461915,0.820774017107144,0.6172749631510789,-0.6987596263525376,0.6772184320692136,-0.8832127521722813,-0.33062985203115036,-0.37836097925007783,-0.8191084574509553,1.2170992435752337,1.118827804110095,1.280782811761719,-0.5796397688160986,-1.0434672365127662,-0.9246815565488655,0.4291312724119604,0.5164809318612902,-0.4164331078937275,-0.5367473770628441,0.3804077919427833,0.4227328908425992,-0.07130462675739002,-0.1131011072179027,0.13717126819400438,0.7693643016319842,0.5514690086725718,0.06821460381508666,1.1100973897010822,0.17693537301824602,0.0056464047821791616,-0.2117026350599998,-0.08363512283310795,0.12316070863960099,-0.9365765837448016,-1.5476557744001158,-1.4422597654423714,0.7415626711659523,0.7543759867055175,0.8024076826308537,-0.15331038238750022,-0.503696928612602
